html_url,stargazers_count,language,topics,description,loc,source_files,model_files,data_files,type_yorick,relation_yorick,type_henriette,relation_henriette,agreement 39%,type agreement: 56%,type decision,review,relation agreement: 71%,relation decision,review,Comments,,,final type,final relation,,System Type,,,,Relation to ML,,
https://github.com/qcraftai/pillar-motion,113,Python,autonomous-driving|lidar-point-cloud|nuscenes|point-cloud-motion|self-supervised-learning,Self-Supervised Pillar Motion Learning for Autonomous Driving (CVPR 2021),6354,119,0,2,"Library, Experiment",Applied,Library,Applied,CONFLICT,CONFLICT,Library,,Applied,,,,,,Library,Applied,,,,,,,,
https://github.com/oughtinc/ice,467,Python,debugging|gpt-3|language-model|python,Interactive Composition Explorer: a debugger for compositional language model programs,12836,204,0,11,Library,Applied,Application,ML-Tools,CONFLICT,CONFLICT,Application,,CONFLICT,ML-Tools,,,,,Application,ML-Tools,,,,,,,,
https://github.com/lightly-ai/lightly,2569,Python,computer-vision|contrastive-learning|deep-learning|embeddings|machine-learning|pytorch|self-supervised-learning,A python library for self-supervised learning on images.,52477,588,0,91,Framework,"ML-Technology, ML-Tools",Framework,ML-Technology,CONFLICT,Framework,,,CONFLICT,ML-Technology,,,,,Framework,ML-Technology,,,,,,,,
https://github.com/ne7ermore/torch-light,525,Python,deep-learning|pytorch|reinforcement-learning,"Deep-learning  by using Pytorch.  Basic nns like Logistic, CNN, RNN, LSTM and some examples are implemented by complex model. ",14241,194,2,112,Library,ML-Technology,Library,Applied,CONFLICT,Library,,,CONFLICT,ML-Technology,,,,,Library,ML-Technology,,,,,,,,
https://github.com/ucbdrive/3d-vehicle-tracking,638,Python,3d-estimation|3d-tracking|iccv2019|monocular-3d-detection|monocular-vehicle-tracking,Official implementation of Joint Monocular 3D Vehicle Detection and Tracking (ICCV 2019),17272,136,0,8,Library,Applied,Framework,Applied,CONFLICT,CONFLICT,Library,,Applied,,,,,,Library,Applied,,,,,,,,
https://github.com/facebookresearch/eai-vc,374,Python,,The repository for the largest and most comprehensive empirical study of visual foundation models for Embodied AI (EAI).,8965,100,0,5,"Framework, Experiment",Applied,Framework,Applied,CONFLICT,CONFLICT,"Framework, Experiment",,Applied,,,,,,"Framework, Experiment",Applied,,,,,,,,
https://github.com/quantumlib/ReCirq,248,Python,nisq|quantum-algorithms|quantum-computing,Research using Cirq!,16920,214,0,25,Experiment,"ML-Technology, ML-Tools","Framework, Experiment",Applied,CONFLICT,CONFLICT,"Framework, Experiment",,CONFLICT,Applied,,,,,"Framework, Experiment",Applied,,,,,,,,
https://github.com/microsoft/VideoX,840,Python,,VideoX: a collection of video cross-modal models,29749,389,0,43,Library,ML-Technology,Library,Applied,CONFLICT,Library,,,CONFLICT,Applied,,,,,Library,Applied,,,,,,,,
https://github.com/alibaba/FederatedScope,1074,Python,federated-learning|machine-learning|pytorch,An easy-to-use federated learning platform,38321,610,0,5,Framework,"ML-Technology, ML-Tools",Framework,ML-Tools,CONFLICT,Framework,,,CONFLICT,"ML-Technology, ML-Tools",,,,,Framework,"ML-Technology, ML-Tools",,,,,,,,
https://github.com/microsoft/msticpy,1559,Python,,Microsoft Threat Intelligence Security Tools,57324,531,0,219,Library,Applied,Framework,Applied,CONFLICT,CONFLICT,Library,,Applied,,,,,,Library,Applied,,,,,,,,
https://github.com/Image-Py/imagepy,1263,Python,imagej|opencv|scikit-image|simpleitk,"Image process framework based on plugin like imagej, it is esay to glue with scipy.ndimage, scikit-image, opencv, simpleitk, mayavi...and any libraries based on numpy",21245,398,0,25,Framework,Applied,Application,Applied,CONFLICT,CONFLICT,Application,,Applied,,,,,,Application,Applied,,,,,,,,
https://github.com/ContinualAI/avalanche,1490,Python,benchmarks|continual-learning|continualai|deep-learning|evaluation|framework|library|lifelong-learning|metrics|pytorch|strategies|training,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,43274,367,0,66,"Framework, Library",ML-Tools,Library,ML-Technology,CONFLICT,CONFLICT,Library,REVIEW,CONFLICT,"ML-Technology, ML-Tools",REVIEW,,,,Library,"ML-Technology, ML-Tools",,,,,,,,
https://github.com/lixiaotong97/DSU,124,Python,domain-generalization|iclr2022|out-of-distribution,"[ICLR 2022] Official pytorch implementation of ""Uncertainty Modeling for Out-of-Distribution Generalization"" in International Conference on Learning Representations (ICLR) 2022.",14138,203,0,6,"Library, Experiment",ML-Tools,"Library, Experiment",ML-Technology,CONFLICT,"Library, Experiment",,,CONFLICT,ML-Technology,,,,,"Library, Experiment",ML-Technology,,,,,,,,
https://github.com/pymc-labs/pymc-marketing,291,Python,btyd|buy-till-you-die|clv|customer-lifetime-value|data-science|marketing|media-mix-modeling|mmm|python,"Bayesian marketing toolbox in PyMC. Media Mix (MMM), customer lifetime value (CLV), buy-till-you-die (BTYD) models and more.",5911,57,0,17,Library,Applied,Framework,Applied,CONFLICT,CONFLICT,Library,,Applied,,,,,,Library,Applied,,,,,,,,
https://github.com/HazyResearch/ama_prompting,511,Python,,Ask Me Anything language model prompting,10259,37,0,6,"Library, Experiment",ML-Technology,"Library, Experiment",Applied,CONFLICT,"Library, Experiment",,,CONFLICT,ML-Technology,,,,,"Library, Experiment",ML-Technology,,,,,,,,
https://github.com/SegmentationBLWX/sssegmentation,641,Python,deeplab|deeplabv3|isnet|mask2former|maskformer|mcibi|ocrnet|pspnet|segfomer|segment-anything|semantic-segmentation|twins,SSSegmentation: An Open Source Supervised Semantic Segmentation Toolbox Based on PyTorch.,24922,730,0,10,"Library, Framework","ML-Technology, ML-Tools",Library,Applied,CONFLICT,CONFLICT,Library,,CONFLICT,Applied,,,,,Library,Applied,,,,,,,,
https://github.com/moinnadeem/StereoSet,129,Python,,StereoSet: Measuring stereotypical bias in pretrained language models,5514,24,0,16,"Library, Experiment",ML-Tools,"Library, Experiment",ML-Tools,OK,"Library, Experiment",,,ML-Tools,,,,,,"Library, Experiment",ML-Tools,,,,,,,,
https://github.com/label-sleuth/label-sleuth,225,Python,active-learning|annotation-tool|labeling-tool|nlp|no-code|python|pytorch|react|text-annotation|text-classification|transformers,Open source no-code system for text annotation and building of text classifiers,5542,145,0,27,Application,Applied,Application,ML-Tools,CONFLICT,Application,,,CONFLICT,ML-Tools,,,,,Application,ML-Tools,,,,,,,,
https://github.com/VIAME/VIAME,237,Python,annotation-framework|artificial-intelligence|computer-vision|conservation|deep-learning|ecology|image-annotation|image-processing|machine-learning|marine-biology|object-detection|oceanography|open-source|video-analysis|video-analytics|video-annotation|video-search,Video and Image Analytics for Multiple Environments,25792,273,0,116,Application,Applied,Application,"ML-Tools, Applied",CONFLICT,Application,,,CONFLICT,"ML-Tools, Applied",,,,,Application,"ML-Tools, Applied",,,,,,,,
https://github.com/zphang/bert_on_stilts,103,Python,,Fork of huggingface/pytorch-pretrained-BERT for BERT on STILTs,12048,65,0,9,"Library, Experiment",ML-Technology,"Library, Experiment",Applied,CONFLICT,"Library, Experiment",,,CONFLICT,ML-Technology,,,,,"Library, Experiment",ML-Technology,,,,,,,,
https://github.com/alibaba/EssentialMC2,114,Python,,EssentialMC2 Video Understanding.,9868,193,0,6,Framework,Applied,Framework,Applied,OK,Framework,,,Applied,,,,,,Framework,Applied,,,,,,,,
https://github.com/azavea/raster-vision,1937,Python,classification|computer-vision|deep-learning|geospatial|machine-learning|object-detection|pytorch|remote-sensing|semantic-segmentation,An open source library and framework for deep learning on satellite and aerial imagery.,22127,344,0,51,"Library, Framework",Applied,Framework,Applied,CONFLICT,CONFLICT,"Library, Framework",,Applied,,,,,,"Library, Framework",Applied,,,,,,,,
https://github.com/alteryx/evalml,655,Python,automl|data-science|feature-engineering|feature-selection|hyperparameter-tuning|machine-learning|model-selection|optimization,EvalML is an AutoML library written in python.,73765,405,0,16,Library,ML-Tools,Framework,ML-Tools,CONFLICT,CONFLICT,Library,,ML-Tools,,,,,,Library,ML-Tools,,,,,,,,
https://github.com/maxpumperla/deep_learning_and_the_game_of_go,901,Python,alphago|alphago-zero|data-science|deep-learning|game-of-go|games|machine-learning|neural-networks|python,"Code and other material for the book ""Deep Learning and the Game of Go""",10510,170,9,24,"Library, Framework",Applied,Framework,Applied,CONFLICT,CONFLICT,Application,REVIEW,Applied,,,I would disagree with the label Application,,,Application,Applied,,,,,,,,
https://github.com/natanielruiz/disrupting-deepfakes,269,Python,adversarial-attacks|computer-vision|deep-learning|deepfake-detection|deepfakes|defending|defending-deepfakes|disrupting-deepfakes|face-swap|faceswap|fake-news|machine-learning,������������������������Defending Against Deepfakes Using Adversarial Attacks on Conditional Image Translation Networks,6225,115,0,94,0,0,0,0,OK,0,Application,,0,Applied,,,,,Application,Applied,,,,,,,,
https://github.com/microsoft/ContextualSP,345,Python,compositional-generalization|conversational-semantic-parsing|microsoft-research-asia|semantic-parsing|text-to-sql|utterance-rewriting,Multiple paper open-source codes of the Microsoft Research Asia DKI group,63188,629,1,171,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/palash1992/DynamicGEM,335,Python,,,14980,108,0,19,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/CCChenhao997/DualGCN-ABSA,112,Python,,Dual Graph Convolutional Networks for Aspect-based Sentiment Analysis,14594,87,0,21,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/PaddlePaddle/PGL,1543,Python,graph|graph-learning|graph-neural-network|heterogeneous-graph-learning|metapath,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle,82850,681,0,88,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/open-mmlab/mmengine,823,Python,ai|computer-vision|deep-learning|machine-learning|python|pytorch,OpenMMLab Foundational Library for Training Deep Learning Models,35190,283,0,27,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/facebookresearch/home-robot,410,Python,,Mobile manipulation research tools for roboticists,50595,324,0,31,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/FitSNAP/FitSNAP,123,Python,,Software for generating SNAP machine-learning interatomic potentials,19196,202,0,30569,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/open-mmlab/mmocr,3782,Python,abcnet|abinet|crnn|dbnet|deep-learning|fcenet|key-information-extraction|maskrcnn|ocr|pan|panet|psenet|pytorch|sar|sdmg-r|segmentation-based-text-recognition|spts|svtr|text-detection|text-recognition,"OpenMMLab Text Detection, Recognition and Understanding Toolbox",39793,692,0,64,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/galatolofederico/clip-glass,178,Python,,"Repository for ""Generating images from caption and vice versa via CLIP-Guided Generative Latent Space Search""",5273,31,0,2,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/sony/model_optimization,216,Python,deep-learning|deep-neural-networks|edge-ai|machine-learning|network-compression|network-quantization|neural-network|optimizer|ptq|pytorch|qat|quantization|tensorflow,"Model Compression Toolkit (MCT) is an open source project for neural network model optimization under efficient, constrained hardware. This project provides researchers, developers, and engineers advanced quantization and compression tools for deploying state-of-the-art neural networks.",40096,735,0,71,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/SeanChenxy/HandMesh,302,Python,cvpr2021|cvpr2022|freihand,,6475,77,0,22,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/INK-USC/CommonGen,133,Python,commonsense-reasoning|deep-learning|language-generation-dataset|machine-reasoning|natural-language-generation|natural-language-processing|nlg-dataset|nlp-datasets|text-generation,A Constrained Text Generation Challenge Towards Generative Commonsense Reasoning,183718,917,0,67,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/derronqi/yolov8-face,214,Python,insightface|mtcnn|retinaface|yolov5|yolov5-face|yolov7|yolov7-face|yolov8|yolov8-face,yolov8 face detection with landmark,13235,139,0,7,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/openvinotoolkit/open_model_zoo,3784,Python,caffemodel|cnn-model|deep-learning-models|demo|inference|model|model-zoo|models|onnx-models|openvino|openvino-model-zoo|openvino-models|openvino-toolkit|pytorch-models|tensorflow-models,Pre-trained Deep Learning models and demos (high quality and extremely fast),108698,843,3,248,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/Continvvm/continuum,364,Python,continual-learning|dataloader|dataset|incremental-learning|lifelong-learning|online-learning|pytorch,A clean and simple data loading library for Continual Learning,10085,121,0,43,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/MASILab/3DUX-Net,162,Python,,,27366,252,0,10,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/yifita/DSS,330,Python,differentiable-renderer|differentiable-rendering|geometry-processing|inverse-rendering|point-cloud|rendering|siggraph-asia,Differentiable Surface Splatting,7347,59,0,5,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/brentyi/tyro,257,Python,argparse|argument-parsing|dataclasses,"Strongly typed, zero-effort CLI interfaces & config objects",14726,115,0,1,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/AutoViML/Auto_ViML,471,Python,auto-viml|autokeras|automated-machine-learning|automl|automl-algorithms|autosklearn|machine-learning|python|python3|scikit-learn|tpot|xgboost,Automatically Build Multiple ML Models with a Single Line of Code. Created by Ram Seshadri. Collaborators Welcome. Permission Granted upon Request.,7402,14,0,4,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/DataCanvasIO/Hypernets,245,Python,autodl|automl|enas|evolutionary-algorithms|hyperparameter-optimization|hyperparameter-tuning|keras|mcts|monte-carlo-tree-search|nas|nasnet|neural-architecture-search|reinforcement-learning,A General Automated Machine Learning framework to simplify the development of End-to-end AutoML toolkits in specific domains.,28311,274,0,48,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
https://github.com/showlab/VLog,422,Python,chatgpt|langchain|large-language-model|video-language|whisper,"Transform Video as a Document with ChatGPT, CLIP, BLIP2, GRIT, Whisper, LangChain.",34594,329,0,12,0,0,0,0,OK,0,,,0,,,,,,0,0,,,,,,,,
